sis_municipio_id,sis_estado_id,sis_municipio_ibge,sis_municipio_descricao
2040,5,2918209,JIQUIRIÇÁ
2041,5,2918308,JITAÚNA
2042,5,2918357,"JOÃO DOURADO"
2043,5,2918407,JUAZEIRO
2044,5,2918456,JUCURUÇU
2045,5,2918506,JUSSARA
2046,5,2918555,JUSSARI
2047,5,2918605,JUSSIAPE
2048,5,2918704,"LAFAIETE COUTINHO"
2049,5,2918753,"LAGOA REAL"
2050,5,2918803,LAJE
2051,5,2918902,LAJEDÃO
2052,5,2919009,LAJEDINHO
2053,5,2919058,"LAJEDO DO TABOCAL"
2054,5,2919108,LAMARÃO
2055,5,2919157,LAPÃO
2056,5,2919207,"LAURO DE FREITAS"
2057,5,2919306,LENÇÓIS
2058,5,2919405,"LICÍNIO DE ALMEIDA"
2059,5,2919504,"LIVRAMENTO DE NOSSA SENHORA"
2060,5,2919553,"LUÍS EDUARDO MAGALHÃES"
2061,5,2919603,MACAJUBA
2062,5,2919702,MACARANI
2063,5,2919801,MACAÚBAS
2064,5,2919900,MACURURÉ
2065,5,2919926,"MADRE DE DEUS"
2066,5,2919959,MAETINGA
2067,5,2920007,MAIQUINIQUE
2068,5,2920106,MAIRI
2069,5,2920205,MALHADA
2070,5,2920304,"MALHADA DE PEDRAS"
2071,5,2920403,"MANOEL VITORINO"
2072,5,2920452,MANSIDÃO
2073,5,2920502,MARACÁS
2074,5,2920601,MARAGOGIPE
2075,5,2920700,MARAÚ
2076,5,2920809,"MARCIONÍLIO SOUZA"
2077,5,2920908,MASCOTE
2078,5,2921005,"MATA DE SÃO JOÃO"
2079,5,2921054,MATINA
2080,5,2921104,"MEDEIROS NETO"
2081,5,2921203,"MIGUEL CALMON"
2082,5,2921302,MILAGRES
2083,5,2921401,MIRANGABA
2084,5,2921450,MIRANTE
2085,5,2921500,"MONTE SANTO"
2086,5,2921609,MORPARÁ
2087,5,2921708,"MORRO DO CHAPÉU"
2088,5,2921807,MORTUGABA
2089,5,2921906,MUCUGÊ
2090,5,2922003,MUCURI
2091,5,2922052,"MULUNGU DO MORRO"
2092,5,2922102,"MUNDO NOVO"
2093,5,2922201,"MUNIZ FERREIRA"
2094,5,2922250,"MUQUÉM DE SÃO FRANCISCO"
2095,5,2922300,MURITIBA
2096,5,2922409,MUTUÍPE
2097,5,2922508,NAZARÉ
2098,5,2922607,"NILO PEÇANHA"
2099,5,2922656,NORDESTINA
2100,5,2922706,"NOVA CANAÃ"
2101,5,2922730,"NOVA FÁTIMA"
2102,5,2922755,"NOVA IBIÁ"
2103,5,2922805,"NOVA ITARANA"
2104,5,2922854,"NOVA REDENÇÃO"
2105,5,2922904,"NOVA SOURE"
2106,5,2923001,"NOVA VIÇOSA"
2107,5,2923035,"NOVO HORIZONTE"
2108,5,2923050,"NOVO TRIUNFO"
2109,5,2923100,OLINDINA
2110,5,2923209,"OLIVEIRA DOS BREJINHOS"
2111,5,2923308,OURIÇANGAS
2112,5,2923357,OUROLÂNDIA
2113,5,2923407,"PALMAS DE MONTE ALTO"
2114,5,2923506,PALMEIRAS
2115,5,2923605,PARAMIRIM
2116,5,2923704,PARATINGA
2117,5,2923803,PARIPIRANGA
2118,5,2923902,"PAU BRASIL"
2119,5,2924009,"PAULO AFONSO"
2120,5,2924058,"PÉ DE SERRA"
2121,5,2924108,PEDRÃO
2122,5,2924207,"PEDRO ALEXANDRE"
2123,5,2924306,PIATÃ
2124,5,2924405,"PILÃO ARCADO"
2125,5,2924504,PINDAÍ
2126,5,2924603,PINDOBAÇU
2127,5,2924652,PINTADAS
2128,5,2924678,"PIRAÍ DO NORTE"
2129,5,2924702,PIRIPÁ
2130,5,2924801,PIRITIBA
2131,5,2924900,PLANALTINO
2132,5,2925006,PLANALTO
2133,5,2925105,POÇÕES
2134,5,2925204,POJUCA
2135,5,2925253,"PONTO NOVO"
2136,5,2925303,"PORTO SEGURO"
2137,5,2925402,POTIRAGUÁ
2138,5,2925501,PRADO
2139,5,2925600,"PRESIDENTE DUTRA"
2140,5,2925709,"PRESIDENTE JÂNIO QUADROS"
2141,5,2925758,"PRESIDENTE TANCREDO NEVES"
2142,5,2925808,QUEIMADAS
2143,5,2925907,QUIJINGUE
2144,5,2925931,QUIXABEIRA
2145,5,2925956,"RAFAEL JAMBEIRO"
2146,5,2926004,REMANSO
2147,5,2926103,RETIROLÂNDIA
2148,5,2926202,"RIACHÃO DAS NEVES"
2149,5,2926301,"RIACHÃO DO JACUÍPE"
2150,5,2926400,"RIACHO DE SANTANA"
2151,5,2926509,"RIBEIRA DO AMPARO"
2152,5,2926608,"RIBEIRA DO POMBAL"
2153,5,2926657,"RIBEIRÃO DO LARGO"
2154,5,2926707,"RIO DE CONTAS"
2155,5,2926806,"RIO DO ANTÔNIO"
2156,5,2926905,"RIO DO PIRES"
2157,5,2927002,"RIO REAL"
2158,5,2927101,RODELAS
2159,5,2927200,"RUY BARBOSA"
2160,5,2927309,"SALINAS DA MARGARIDA"
2161,5,2927408,SALVADOR
2162,5,2927507,"SANTA BÁRBARA"
2163,5,2927606,"SANTA BRÍGIDA"
2164,5,2927705,"SANTA CRUZ CABRÁLIA"
2165,5,2927804,"SANTA CRUZ DA VITÓRIA"
2166,5,2927903,"SANTA INÊS"
2167,5,2928000,SANTALUZ
2168,5,2928059,"SANTA LUZIA"
2169,5,2928109,"SANTA MARIA DA VITÓRIA"
2170,5,2928208,SANTANA
2171,5,2928307,SANTANÓPOLIS
2172,5,2928406,"SANTA RITA DE CÁSSIA"
2173,5,2928505,"SANTA TERESINHA"
2174,5,2928604,"SANTO AMARO"
2175,5,2928703,"SANTO ANTÔNIO DE JESUS"
2176,5,2928802,"SANTO ESTÊVÃO"
2177,5,2928901,"SÃO DESIDÉRIO"
2178,5,2928950,"SÃO DOMINGOS"
2179,5,2929008,"SÃO FÉLIX"
2180,5,2929057,"SÃO FÉLIX DO CORIBE"
2181,5,2929107,"SÃO FELIPE"
2182,5,2929206,"SÃO FRANCISCO DO CONDE"
2183,5,2929255,"SÃO GABRIEL"
2184,5,2929305,"SÃO GONÇALO DOS CAMPOS"
2185,5,2929354,"SÃO JOSÉ DA VITÓRIA"
2186,5,2929370,"SÃO JOSÉ DO JACUÍPE"
2187,5,2929404,"SÃO MIGUEL DAS MATAS"
2188,5,2929503,"SÃO SEBASTIÃO DO PASSÉ"
2189,5,2929602,SAPEAÇU
2190,5,2929701,"SÁTIRO DIAS"
2191,5,2929750,SAUBARA
2192,5,2929800,SAÚDE
2193,5,2929909,SEABRA
2194,5,2930006,"SEBASTIÃO LARANJEIRAS"
2195,5,2930105,"SENHOR DO BONFIM"
2196,5,2930154,"SERRA DO RAMALHO"
2197,5,2930204,"SENTO SÉ"
2198,5,2930303,"SERRA DOURADA"
2199,5,2930402,"SERRA PRETA"
2200,5,2930501,SERRINHA
2201,5,2930600,SERROLÂNDIA
2202,5,2930709,"SIMÕES FILHO"
2203,5,2930758,"SÍTIO DO MATO"
2204,5,2930766,"SÍTIO DO QUINTO"
2205,5,2930774,SOBRADINHO
2206,5,2930808,"SOUTO SOARES"
2207,5,2930907,"TABOCAS DO BREJO VELHO"
2208,5,2931004,TANHAÇU
2209,5,2931053,"TANQUE NOVO"
2210,5,2931103,TANQUINHO
2211,5,2931202,TAPEROÁ
2212,5,2931301,TAPIRAMUTÁ
2213,5,2931350,"TEIXEIRA DE FREITAS"
2214,5,2931400,"TEODORO SAMPAIO"
2215,5,2931509,TEOFILÂNDIA
2216,5,2931608,TEOLÂNDIA
2217,5,2931707,"TERRA NOVA"
2218,5,2931806,TREMEDAL
2219,5,2931905,TUCANO
2220,5,2932002,UAUÁ
2221,5,2932101,UBAÍRA
2222,5,2932200,UBAITABA
2223,5,2932309,UBATÃ
2224,5,2932408,UIBAÍ
2225,5,2932457,UMBURANAS
2226,5,2932507,UNA
2227,5,2932606,URANDI
2228,5,2932705,URUÇUCA
2229,5,2932804,UTINGA
2230,5,2932903,VALENÇA
2231,5,2933000,VALENTE
2232,5,2933059,"VÁRZEA DA ROÇA"
2233,5,2933109,"VÁRZEA DO POÇO"
2234,5,2933158,"VÁRZEA NOVA"
2235,5,2933174,VARZEDO
2236,5,2933208,"VERA CRUZ"
2237,5,2933257,VEREDA
2238,5,2933307,"VITÓRIA DA CONQUISTA"
2239,5,2933406,WAGNER
2240,5,2933455,WANDERLEY
2241,5,2933505,"WENCESLAU GUIMARÃES"
2242,5,2933604,XIQUE-XIQUE
2243,13,3100104,"ABADIA DOS DOURADOS"
2244,13,3100203,ABAETÉ
2245,13,3100302,"ABRE CAMPO"
2246,13,3100401,ACAIACA
2247,13,3100500,AÇUCENA
2248,13,3100609,"ÁGUA BOA"
2249,13,3100708,"ÁGUA COMPRIDA"
2250,13,3100807,AGUANIL
2251,13,3100906,"ÁGUAS FORMOSAS"
2252,13,3101003,"ÁGUAS VERMELHAS"
2253,13,3101102,AIMORÉS
2254,13,3101201,AIURUOCA
2255,13,3101300,ALAGOA
2256,13,3101409,ALBERTINA
2257,13,3101508,"ALÉM PARAÍBA"
2258,13,3101607,ALFENAS
2259,13,3101631,"ALFREDO VASCONCELOS"
2260,13,3101706,ALMENARA
2261,13,3101805,ALPERCATA
2262,13,3101904,ALPINÓPOLIS
2263,13,3102001,ALTEROSA
2264,13,3102050,"ALTO CAPARAÓ"
2265,13,3102100,"ALTO RIO DOCE"
2266,13,3102209,ALVARENGA
2267,13,3102308,ALVINÓPOLIS
2268,13,3102407,"ALVORADA DE MINAS"
2269,13,3102506,"AMPARO DO SERRA"
2270,13,3102605,ANDRADAS
2271,13,3102704,"CACHOEIRA DE PAJEÚ"
2272,13,3102803,ANDRELÂNDIA
2273,13,3102852,ANGELÂNDIA
2274,13,3102902,"ANTÔNIO CARLOS"
2275,13,3103009,"ANTÔNIO DIAS"
2276,13,3103108,"ANTÔNIO PRADO DE MINAS"
2277,13,3103207,ARAÇAÍ
2278,13,3103306,ARACITABA
2279,13,3103405,ARAÇUAÍ
2280,13,3103504,ARAGUARI
2281,13,3103603,ARANTINA
2282,13,3103702,ARAPONGA
2283,13,3103751,ARAPORÃ
2284,13,3103801,ARAPUÁ
2285,13,3103900,ARAÚJOS
2286,13,3104007,ARAXÁ
2287,13,3104106,ARCEBURGO
2288,13,3104205,ARCOS
2289,13,3104304,AREADO
2290,13,3104403,ARGIRITA
2291,13,3104452,ARICANDUVA
2292,13,3104502,ARINOS
2293,13,3104601,"ASTOLFO DUTRA"
2294,13,3104700,ATALÉIA
2295,13,3104809,"AUGUSTO DE LIMA"
2296,13,3104908,BAEPENDI
2297,13,3105004,BALDIM
2298,13,3105103,BAMBUÍ
2299,13,3105202,BANDEIRA
2300,13,3105301,"BANDEIRA DO SUL"
2301,13,3105400,"BARÃO DE COCAIS"
2302,13,3105509,"BARÃO DE MONTE ALTO"
2303,13,3105608,BARBACENA
2304,13,3105707,"BARRA LONGA"
2305,13,3105905,BARROSO
2306,13,3106002,"BELA VISTA DE MINAS"
2307,13,3106101,"BELMIRO BRAGA"
2308,13,3106200,"BELO HORIZONTE"
2309,13,3106309,"BELO ORIENTE"
2310,13,3106408,"BELO VALE"
2311,13,3106507,BERILO
2312,13,3106606,BERTÓPOLIS
2313,13,3106655,BERIZAL
2314,13,3106705,BETIM
2315,13,3106804,"BIAS FORTES"
2316,13,3106903,BICAS
2317,13,3107000,BIQUINHAS
2318,13,3107109,"BOA ESPERANÇA"
2319,13,3107208,"BOCAINA DE MINAS"
2320,13,3107307,BOCAIÚVA
2321,13,3107406,"BOM DESPACHO"
2322,13,3107505,"BOM JARDIM DE MINAS"
2323,13,3107604,"BOM JESUS DA PENHA"
2324,13,3107703,"BOM JESUS DO AMPARO"
2325,13,3107802,"BOM JESUS DO GALHO"
2326,13,3107901,"BOM REPOUSO"
2327,13,3108008,"BOM SUCESSO"
2328,13,3108107,BONFIM
2329,13,3108206,"BONFINÓPOLIS DE MINAS"
2330,13,3108255,"BONITO DE MINAS"
2331,13,3108305,"BORDA DA MATA"
2332,13,3108404,BOTELHOS
2333,13,3108503,BOTUMIRIM
2334,13,3108552,"BRASILÂNDIA DE MINAS"
2335,13,3108602,"BRASÍLIA DE MINAS"
2336,13,3108701,"BRÁS PIRES"
2337,13,3108800,BRAÚNAS
2338,13,3108909,BRASÓPOLIS
2339,13,3109006,BRUMADINHO
2340,13,3109105,"BUENO BRANDÃO"
2341,13,3109204,BUENÓPOLIS
2342,13,3109253,BUGRE
2343,13,3109303,BURITIS
2344,13,3109402,BURITIZEIRO
2345,13,3109451,"CABECEIRA GRANDE"
2346,13,3109501,"CABO VERDE"
2347,13,3109600,"CACHOEIRA DA PRATA"
2348,13,3109709,"CACHOEIRA DE MINAS"
2349,13,3109808,"CACHOEIRA DOURADA"
2350,13,3109907,CAETANÓPOLIS
2351,13,3110004,CAETÉ
2352,13,3110103,CAIANA
2353,13,3110202,CAJURI
2354,13,3110301,CALDAS
2355,13,3110400,CAMACHO
2356,13,3110509,CAMANDUCAIA
2357,13,3110608,CAMBUÍ
2358,13,3110707,CAMBUQUIRA
2359,13,3110806,CAMPANÁRIO
2360,13,3110905,CAMPANHA
2361,13,3111002,CAMPESTRE
2362,13,3111101,"CAMPINA VERDE"
2363,13,3111150,"CAMPO AZUL"
2364,13,3111200,"CAMPO BELO"
2365,13,3111309,"CAMPO DO MEIO"
2366,13,3111408,"CAMPO FLORIDO"
2367,13,3111507,"CAMPOS ALTOS"
2368,13,3111606,"CAMPOS GERAIS"
2369,13,3111705,CANAÃ
2370,13,3111804,CANÁPOLIS
2371,13,3111903,"CANA VERDE"
2372,13,3112000,CANDEIAS
2373,13,3112059,CANTAGALO
2374,13,3112109,CAPARAÓ
2375,13,3112208,"CAPELA NOVA"
2376,13,3112307,CAPELINHA
2377,13,3112406,CAPETINGA
2378,13,3112505,"CAPIM BRANCO"
2379,13,3112604,CAPINÓPOLIS
2380,13,3112653,"CAPITÃO ANDRADE"
2381,13,3112703,"CAPITÃO ENÉAS"
2382,13,3112802,CAPITÓLIO
2383,13,3112901,CAPUTIRA
2384,13,3113008,CARAÍ
2385,13,3113107,CARANAÍBA
2386,13,3113206,CARANDAÍ
2387,13,3113305,CARANGOLA
2388,13,3113404,CARATINGA
2389,13,3113503,CARBONITA
2390,13,3113602,CAREAÇU
2391,13,3113701,"CARLOS CHAGAS"
2392,13,3113800,CARMÉSIA
2393,13,3113909,"CARMO DA CACHOEIRA"
2394,13,3114006,"CARMO DA MATA"
2395,13,3114105,"CARMO DE MINAS"
2396,13,3114204,"CARMO DO CAJURU"
2397,13,3114303,"CARMO DO PARANAÍBA"
2398,13,3114402,"CARMO DO RIO CLARO"
2399,13,3114501,"CARMÓPOLIS DE MINAS"
2400,13,3114550,CARNEIRINHO
2401,13,3114600,CARRANCAS
2402,13,3114709,CARVALHÓPOLIS
2403,13,3114808,CARVALHOS
2404,13,3114907,"CASA GRANDE"
2405,13,3115003,"CASCALHO RICO"
2406,13,3115102,CÁSSIA
2407,13,3115201,"CONCEIÇÃO DA BARRA DE MINAS"
2408,13,3115300,CATAGUASES
2409,13,3115359,"CATAS ALTAS"
2410,13,3115409,"CATAS ALTAS DA NORUEGA"
2411,13,3115458,CATUJI
2412,13,3115474,CATUTI
2413,13,3115508,CAXAMBU
2414,13,3115607,"CEDRO DO ABAETÉ"
2415,13,3115706,"CENTRAL DE MINAS"
2416,13,3115805,CENTRALINA
2417,13,3115904,CHÁCARA
2418,13,3116001,CHALÉ
2419,13,3116100,"CHAPADA DO NORTE"
2420,13,3116159,"CHAPADA GAÚCHA"
2421,13,3116209,CHIADOR
2422,13,3116308,CIPOTÂNEA
2423,13,3116407,CLARAVAL
2424,13,3116506,"CLARO DOS POÇÕES"
2425,13,3116605,CLÁUDIO
2426,13,3116704,COIMBRA
2427,13,3116803,COLUNA
2428,13,3116902,"COMENDADOR GOMES"
2429,13,3117009,COMERCINHO
2430,13,3117108,"CONCEIÇÃO DA APARECIDA"
2431,13,3117207,"CONCEIÇÃO DAS PEDRAS"
2432,13,3117306,"CONCEIÇÃO DAS ALAGOAS"
2433,13,3117405,"CONCEIÇÃO DE IPANEMA"
2434,13,3117504,"CONCEIÇÃO DO MATO DENTRO"
2435,13,3117603,"CONCEIÇÃO DO PARÁ"
2436,13,3117702,"CONCEIÇÃO DO RIO VERDE"
2437,13,3117801,"CONCEIÇÃO DOS OUROS"
2438,13,3117836,"CÔNEGO MARINHO"
2439,13,3117876,CONFINS
2440,13,3117900,CONGONHAL
2441,13,3118007,CONGONHAS
2442,13,3118106,"CONGONHAS DO NORTE"
2443,13,3118205,CONQUISTA
2444,13,3118304,"CONSELHEIRO LAFAIETE"
2445,13,3118403,"CONSELHEIRO PENA"
2446,13,3118502,CONSOLAÇÃO
2447,13,3118601,CONTAGEM
2448,13,3118700,COQUEIRAL
2449,13,3118809,"CORAÇÃO DE JESUS"
2450,13,3118908,CORDISBURGO
2451,13,3119005,CORDISLÂNDIA
2452,13,3119104,CORINTO
2453,13,3119203,COROACI
2454,13,3119302,COROMANDEL
2455,13,3119401,"CORONEL FABRICIANO"
2456,13,3119500,"CORONEL MURTA"
2457,13,3119609,"CORONEL PACHECO"
2458,13,3119708,"CORONEL XAVIER CHAVES"
2459,13,3119807,"CÓRREGO DANTA"
2460,13,3119906,"CÓRREGO DO BOM JESUS"
2461,13,3119955,"CÓRREGO FUNDO"
2462,13,3120003,"CÓRREGO NOVO"
2463,13,3120102,"COUTO DE MAGALHÃES DE MINAS"
2464,13,3120151,CRISÓLITA
2465,13,3120201,CRISTAIS
2466,13,3120300,CRISTÁLIA
2467,13,3120409,"CRISTIANO OTONI"
2468,13,3120508,CRISTINA
2469,13,3120607,CRUCILÂNDIA
2470,13,3120706,"CRUZEIRO DA FORTALEZA"
2471,13,3120805,CRUZÍLIA
2472,13,3120839,CUPARAQUE
2473,13,3120870,"CURRAL DE DENTRO"
2474,13,3120904,CURVELO
2475,13,3121001,DATAS
2476,13,3121100,"DELFIM MOREIRA"
2477,13,3121209,DELFINÓPOLIS
2478,13,3121258,DELTA
2479,13,3121308,DESCOBERTO
2480,13,3121407,"DESTERRO DE ENTRE RIOS"
2481,13,3121506,"DESTERRO DO MELO"
2482,13,3121605,DIAMANTINA
2483,13,3121704,"DIOGO DE VASCONCELOS"
2484,13,3121803,DIONÍSIO
2485,13,3121902,DIVINÉSIA
2486,13,3122009,DIVINO
2487,13,3122108,"DIVINO DAS LARANJEIRAS"
2488,13,3122207,"DIVINOLÂNDIA DE MINAS"
2489,13,3122306,DIVINÓPOLIS
2490,13,3122355,"DIVISA ALEGRE"
2491,13,3122405,"DIVISA NOVA"
2492,13,3122454,DIVISÓPOLIS
2493,13,3122470,"DOM BOSCO"
2494,13,3122504,"DOM CAVATI"
2495,13,3122603,"DOM JOAQUIM"
2496,13,3122702,"DOM SILVÉRIO"
2497,13,3122801,"DOM VIÇOSO"
2498,13,3122900,"DONA EUSÉBIA"
2499,13,3123007,"DORES DE CAMPOS"
2500,13,3123106,"DORES DE GUANHÃES"
2501,13,3123205,"DORES DO INDAIÁ"
2502,13,3123304,"DORES DO TURVO"
2503,13,3123403,DORESÓPOLIS
2504,13,3123502,DOURADOQUARA
2505,13,3123528,DURANDÉ
2506,13,3123601,"ELÓI MENDES"
2507,13,3123700,"ENGENHEIRO CALDAS"
2508,13,3123809,"ENGENHEIRO NAVARRO"
2509,13,3123858,"ENTRE FOLHAS"
2510,13,3123908,"ENTRE RIOS DE MINAS"
2511,13,3124005,ERVÁLIA
2512,13,3124104,ESMERALDAS
2513,13,3124203,"ESPERA FELIZ"
2514,13,3124302,ESPINOSA
2515,13,3124401,"ESPÍRITO SANTO DO DOURADO"
2516,13,3124500,ESTIVA
2517,13,3124609,"ESTRELA DALVA"
2518,13,3124708,"ESTRELA DO INDAIÁ"
2519,13,3124807,"ESTRELA DO SUL"
2520,13,3124906,EUGENÓPOLIS
2521,13,3125002,"EWBANK DA CÂMARA"
2522,13,3125101,EXTREMA
2523,13,3125200,FAMA
2524,13,3125309,"FARIA LEMOS"
2525,13,3125408,"FELÍCIO DOS SANTOS"
2526,13,3125507,"SÃO GONÇALO DO RIO PRETO"
2527,13,3125606,FELISBURGO
2528,13,3125705,FELIXLÂNDIA
2529,13,3125804,"FERNANDES TOURINHO"
2530,13,3125903,FERROS
2531,13,3125952,FERVEDOURO
2532,13,3126000,FLORESTAL
2533,13,3126109,FORMIGA
2534,13,3126208,FORMOSO
2535,13,3126307,"FORTALEZA DE MINAS"
2536,13,3126406,"FORTUNA DE MINAS"
2537,13,3126505,"FRANCISCO BADARÓ"
2538,13,3126604,"FRANCISCO DUMONT"
2539,13,3126703,"FRANCISCO SÁ"
2540,13,3126752,FRANCISCÓPOLIS
2541,13,3126802,"FREI GASPAR"
2542,13,3126901,"FREI INOCÊNCIO"
2543,13,3126950,"FREI LAGONEGRO"
2544,13,3127008,FRONTEIRA
2545,13,3127057,"FRONTEIRA DOS VALES"
2546,13,3127073,"FRUTA DE LEITE"
2547,13,3127107,FRUTAL
2548,13,3127206,FUNILÂNDIA
2549,13,3127305,GALILÉIA
2550,13,3127339,GAMELEIRAS
2551,13,3127354,GLAUCILÂNDIA
2552,13,3127370,GOIABEIRA
2553,13,3127388,GOIANÁ
2554,13,3127404,GONÇALVES
2555,13,3127503,GONZAGA
2556,13,3127602,GOUVEIA
2557,13,3127701,"GOVERNADOR VALADARES"
2558,13,3127800,"GRÃO MOGOL"
2559,13,3127909,GRUPIARA
2560,13,3128006,GUANHÃES
2561,13,3128105,GUAPÉ
2562,13,3128204,GUARACIABA
2563,13,3128253,GUARACIAMA
2564,13,3128303,GUARANÉSIA
2565,13,3128402,GUARANI
2566,13,3128501,GUARARÁ
2567,13,3128600,GUARDA-MOR
2568,13,3128709,GUAXUPÉ
2569,13,3128808,GUIDOVAL
2570,13,3128907,GUIMARÂNIA
2571,13,3129004,GUIRICEMA
2572,13,3129103,GURINHATÃ
2573,13,3129202,HELIODORA
2574,13,3129301,IAPU
2575,13,3129400,IBERTIOGA
2576,13,3129509,IBIÁ
2577,13,3129608,IBIAÍ
2578,13,3129657,IBIRACATU
2579,13,3129707,IBIRACI
2580,13,3129806,IBIRITÉ
2581,13,3129905,"IBITIÚRA DE MINAS"
2582,13,3130002,IBITURUNA
2583,13,3130051,"ICARAÍ DE MINAS"
2584,13,3130101,IGARAPÉ
2585,13,3130200,IGARATINGA
2586,13,3130309,IGUATAMA
2587,13,3130408,IJACI
2588,13,3130507,ILICÍNEA
2589,13,3130556,"IMBÉ DE MINAS"
2590,13,3130606,INCONFIDENTES
2591,13,3130655,INDAIABIRA
2592,13,3130705,INDIANÓPOLIS
2593,13,3130804,INGAÍ
2594,13,3130903,INHAPIM
2595,13,3131000,INHAÚMA
2596,13,3131109,INIMUTABA
2597,13,3131158,IPABA
2598,13,3131208,IPANEMA
2599,13,3131307,IPATINGA
2600,13,3131406,IPIAÇU
2601,13,3131505,IPUIÚNA
2602,13,3131604,"IRAÍ DE MINAS"
2603,13,3131703,ITABIRA
2604,13,3131802,ITABIRINHA
2605,13,3131901,ITABIRITO
2606,13,3132008,ITACAMBIRA
2607,13,3132107,ITACARAMBI
2608,13,3132206,ITAGUARA
2609,13,3132305,ITAIPÉ
2610,13,3132404,ITAJUBÁ
2611,13,3132503,ITAMARANDIBA
2612,13,3132602,"ITAMARATI DE MINAS"
2613,13,3132701,ITAMBACURI
2614,13,3132800,"ITAMBÉ DO MATO DENTRO"
2615,13,3132909,ITAMOGI
2616,13,3133006,ITAMONTE
2617,13,3133105,ITANHANDU
2618,13,3133204,ITANHOMI
2619,13,3133303,ITAOBIM
2620,13,3133402,ITAPAGIPE
2621,13,3133501,ITAPECERICA
2622,13,3133600,ITAPEVA
2623,13,3133709,ITATIAIUÇU
2624,13,3133758,"ITAÚ DE MINAS"
2625,13,3133808,ITAÚNA
2626,13,3133907,ITAVERAVA
2627,13,3134004,ITINGA
2628,13,3134103,ITUETA
2629,13,3134202,ITUIUTABA
2630,13,3134301,ITUMIRIM
2631,13,3134400,ITURAMA
2632,13,3134509,ITUTINGA
2633,13,3134608,JABOTICATUBAS
2634,13,3134707,JACINTO
2635,13,3134806,JACUÍ
2636,13,3134905,JACUTINGA
2637,13,3135001,JAGUARAÇU
2638,13,3135050,JAÍBA
2639,13,3135076,JAMPRUCA
2640,13,3135100,JANAÚBA
2641,13,3135209,JANUÁRIA
2642,13,3135308,JAPARAÍBA
2643,13,3135357,JAPONVAR
2644,13,3135407,JECEABA
2645,13,3135456,"JENIPAPO DE MINAS"
2646,13,3135506,JEQUERI
2647,13,3135605,JEQUITAÍ
2648,13,3135704,JEQUITIBÁ
2649,13,3135803,JEQUITINHONHA
2650,13,3135902,JESUÂNIA
2651,13,3136009,JOAÍMA
2652,13,3136108,JOANÉSIA
2653,13,3136207,"JOÃO MONLEVADE"
2654,13,3136306,"JOÃO PINHEIRO"
2655,13,3136405,"JOAQUIM FELÍCIO"
2656,13,3136504,JORDÂNIA
2657,13,3136520,"JOSÉ GONÇALVES DE MINAS"
2658,13,3136553,"JOSÉ RAYDAN"
2659,13,3136579,JOSENÓPOLIS
2660,13,3136603,"NOVA UNIÃO"
2661,13,3136652,JUATUBA
2662,13,3136702,"JUIZ DE FORA"
2663,13,3136801,JURAMENTO
2664,13,3136900,JURUAIA
2665,13,3136959,JUVENÍLIA
2666,13,3137007,LADAINHA
2667,13,3137106,LAGAMAR
2668,13,3137205,"LAGOA DA PRATA"
2669,13,3137304,"LAGOA DOS PATOS"
2670,13,3137403,"LAGOA DOURADA"
2671,13,3137502,"LAGOA FORMOSA"
2672,13,3137536,"LAGOA GRANDE"
2673,13,3137601,"LAGOA SANTA"
2674,13,3137700,LAJINHA
2675,13,3137809,LAMBARI
2676,13,3137908,LAMIM
2677,13,3138005,LARANJAL
2678,13,3138104,LASSANCE
2679,13,3138203,LAVRAS
2680,13,3138302,"LEANDRO FERREIRA"
2681,13,3138351,"LEME DO PRADO"
2682,13,3138401,LEOPOLDINA
2683,13,3138500,LIBERDADE
2684,13,3138609,"LIMA DUARTE"
2685,13,3138625,"LIMEIRA DO OESTE"
2686,13,3138658,LONTRA
2687,13,3138674,LUISBURGO
2688,13,3138682,LUISLÂNDIA
2689,13,3138708,LUMINÁRIAS
2690,13,3138807,LUZ
2691,13,3138906,MACHACALIS
2692,13,3139003,MACHADO
2693,13,3139102,"MADRE DE DEUS DE MINAS"
2694,13,3139201,MALACACHETA
2695,13,3139250,MAMONAS
2696,13,3139300,MANGA
2697,13,3139409,MANHUAÇU
2698,13,3139508,MANHUMIRIM
2699,13,3139607,MANTENA
2700,13,3139706,MARAVILHAS
2701,13,3139805,"MAR DE ESPANHA"
2702,13,3139904,"MARIA DA FÉ"
2703,13,3140001,MARIANA
2704,13,3140100,MARILAC
2705,13,3140159,"MÁRIO CAMPOS"
2706,13,3140209,"MARIPÁ DE MINAS"
2707,13,3140308,MARLIÉRIA
2708,13,3140407,MARMELÓPOLIS
2709,13,3140506,"MARTINHO CAMPOS"
2710,13,3140530,"MARTINS SOARES"
2711,13,3140555,"MATA VERDE"
2712,13,3140605,MATERLÂNDIA
2713,13,3140704,"MATEUS LEME"
2714,13,3140803,"MATIAS BARBOSA"
2715,13,3140852,"MATIAS CARDOSO"
2716,13,3140902,MATIPÓ
2717,13,3141009,"MATO VERDE"
2718,13,3141108,MATOZINHOS
2719,13,3141207,MATUTINA
2720,13,3141306,MEDEIROS
2721,13,3141405,MEDINA
2722,13,3141504,"MENDES PIMENTEL"
2723,13,3141603,MERCÊS
2724,13,3141702,MESQUITA
2725,13,3141801,"MINAS NOVAS"
2726,13,3141900,MINDURI
2727,13,3142007,MIRABELA
2728,13,3142106,MIRADOURO
